accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,date,time
-0.61,0.86,9.61,-0.01,0.00,-0.00,2025-2-4,20:33:5
-0.65,0.84,9.84,0.00,-0.00,-0.00,2025-2-4,20:33:5
-0.51,0.74,9.61,-0.00,-0.00,-0.00,2025-2-4,20:33:5
-0.63,0.74,9.67,-0.00,0.00,-0.00,2025-2-4,20:33:5
-0.49,0.91,9.61,0.00,0.00,0.00,2025-2-4,20:33:5
-0.70,0.74,9.81,0.00,0.00,-0.00,2025-2-4,20:33:5
-0.53,0.80,9.73,0.00,-0.00,-0.00,2025-2-4,20:33:5
-0.57,0.84,9.61,-0.00,0.00,-0.00,2025-2-4,20:33:5
-0.67,0.88,9.77,0.00,-0.00,0.00,2025-2-4,20:33:5
-0.70,0.84,9.77,0.00,-0.00,0.00,2025-2-4,20:33:5
-0.57,0.78,9.58,0.00,-0.00,-0.00,2025-2-4,20:33:5
-0.78,0.68,9.86,-0.00,0.00,-0.00,2025-2-4,20:33:5
-0.61,0.80,9.81,0.00,-0.01,0.00,2025-2-4,20:33:5
-0.65,0.80,9.77,-0.00,0.00,-0.00,2025-2-4,20:33:5
-0.57,0.74,9.75,0.00,-0.00,-0.00,2025-2-4,20:33:5
-0.68,0.82,9.61,-0.00,-0.00,-0.00,2025-2-4,20:33:5
-0.74,0.74,9.81,0.00,-0.01,-0.00,2025-2-4,20:33:5
-0.47,0.82,9.52,-0.00,-0.00,0.00,2025-2-4,20:33:5
-0.65,0.68,9.82,-0.00,-0.01,0.00,2025-2-4,20:33:5
-0.68,0.80,9.58,0.00,0.01,-0.00,2025-2-4,20:33:5
-0.78,0.78,9.77,0.00,-0.00,0.00,2025-2-4,20:33:5
-0.49,0.93,9.50,-0.00,0.00,-0.00,2025-2-4,20:33:5
-0.68,0.84,9.79,-0.00,-0.00,-0.00,2025-2-4,20:33:5
-0.65,0.78,9.69,-0.00,0.00,-0.00,2025-2-4,20:33:5
-0.74,0.78,9.82,0.00,-0.00,-0.00,2025-2-4,20:33:5
-0.51,0.84,9.52,-0.00,0.00,-0.01,2025-2-4,20:33:5
-0.55,0.65,9.69,-0.01,0.00,-0.00,2025-2-4,20:33:5
-0.67,0.74,9.61,-0.01,-0.00,-0.00,2025-2-4,20:33:5
-0.61,0.76,9.79,0.00,0.01,-0.00,2025-2-4,20:33:6
-0.59,0.74,9.67,-0.01,-0.00,-0.00,2025-2-4,20:33:6
-0.53,0.82,9.73,-0.00,0.00,-0.00,2025-2-4,20:33:6
-0.70,0.78,9.65,-0.00,0.00,-0.00,2025-2-4,20:33:6
-0.67,0.80,9.67,-0.01,0.00,-0.00,2025-2-4,20:33:6
-0.59,0.78,9.81,0.00,-0.00,0.00,2025-2-4,20:33:6
-0.74,0.67,9.54,-0.00,0.00,-0.00,2025-2-4,20:33:6
-0.57,0.99,9.69,-0.01,-0.01,0.00,2025-2-4,20:33:6
-0.57,0.72,9.59,-0.01,-0.00,-0.00,2025-2-4,20:33:6
-0.57,0.70,9.67,-0.00,0.00,-0.00,2025-2-4,20:33:6
-0.55,0.82,9.58,-0.00,0.00,-0.01,2025-2-4,20:33:6
-0.63,0.91,9.79,-0.00,-0.00,0.00,2025-2-4,20:33:6
-0.47,0.84,9.46,-0.00,0.01,-0.00,2025-2-4,20:33:6
-0.67,0.91,9.86,0.00,-0.01,0.00,2025-2-4,20:33:6
-0.57,0.80,9.52,-0.01,0.00,-0.01,2025-2-4,20:33:6
-0.78,0.72,9.75,0.01,-0.00,-0.00,2025-2-4,20:33:6
-0.65,0.70,9.59,0.00,-0.00,-0.00,2025-2-4,20:33:6
-0.74,0.68,9.79,0.00,-0.00,0.00,2025-2-4,20:33:6
-0.80,0.78,9.77,0.00,-0.00,-0.00,2025-2-4,20:33:6
-0.78,0.72,9.73,0.00,-0.00,0.00,2025-2-4,20:33:6
-0.61,0.84,9.61,0.00,-0.00,0.00,2025-2-4,20:33:6
-0.74,0.67,9.86,-0.00,-0.00,-0.00,2025-2-4,20:33:6
-0.65,0.57,9.79,-0.00,-0.00,-0.00,2025-2-4,20:33:6
-0.44,0.91,9.52,0.00,0.00,-0.00,2025-2-4,20:33:6
-0.70,0.82,9.65,0.00,0.00,-0.00,2025-2-4,20:33:6
-0.61,0.68,9.56,-0.01,0.00,-0.00,2025-2-4,20:33:6
-0.63,0.72,9.81,-0.00,0.00,-0.00,2025-2-4,20:33:6
-0.53,0.82,9.61,-0.01,0.00,-0.00,2025-2-4,20:33:6
-0.72,0.74,9.82,0.00,0.00,-0.00,2025-2-4,20:33:6
-0.59,0.72,9.61,-0.01,0.00,-0.00,2025-2-4,20:33:7
-0.76,0.72,9.73,0.00,0.00,-0.00,2025-2-4,20:33:7
-0.72,0.91,9.71,-0.01,0.00,-0.00,2025-2-4,20:33:7
-0.65,0.72,9.67,0.00,-0.00,0.00,2025-2-4,20:33:7
-0.59,0.68,9.69,-0.00,0.00,-0.00,2025-2-4,20:33:7
-0.61,0.61,9.71,0.00,-0.00,-0.00,2025-2-4,20:33:7
-0.65,0.91,9.61,-0.00,0.00,-0.00,2025-2-4,20:33:7
-0.49,0.82,9.69,0.00,-0.00,0.00,2025-2-4,20:33:7
-0.51,0.86,9.65,-0.01,0.00,-0.00,2025-2-4,20:33:7
-0.72,0.78,9.67,0.00,0.00,-0.00,2025-2-4,20:33:7
-0.67,0.72,9.82,-0.00,-0.00,0.00,2025-2-4,20:33:7
-0.67,0.86,9.67,0.00,-0.00,0.00,2025-2-4,20:33:7
-0.59,0.91,9.77,-0.01,0.00,-0.00,2025-2-4,20:33:7
-0.57,1.03,9.58,-0.00,0.00,-0.00,2025-2-4,20:33:7
-0.65,0.70,9.73,0.00,-0.00,-0.00,2025-2-4,20:33:7
-0.67,0.72,9.61,-0.01,-0.00,-0.00,2025-2-4,20:33:7
-0.67,0.91,9.77,0.00,0.00,-0.00,2025-2-4,20:33:7
-0.61,0.72,9.61,-0.00,0.00,-0.00,2025-2-4,20:33:7
-0.74,0.78,9.67,-0.00,0.00,-0.00,2025-2-4,20:33:7
-0.55,0.93,9.59,-0.00,-0.00,0.00,2025-2-4,20:33:7
-0.47,0.61,9.73,-0.01,0.00,-0.00,2025-2-4,20:33:7
-0.57,0.72,9.79,-0.00,0.01,-0.00,2025-2-4,20:33:7
-0.67,0.91,9.71,0.01,0.01,-0.00,2025-2-4,20:33:7
-0.68,0.80,9.75,-0.00,0.00,-0.01,2025-2-4,20:33:7
-0.65,0.74,9.84,-0.01,-0.01,0.00,2025-2-4,20:33:7
-0.49,0.88,9.67,-0.00,0.00,-0.00,2025-2-4,20:33:7
-0.72,0.99,9.86,0.00,0.00,-0.00,2025-2-4,20:33:7
-0.61,0.74,9.69,-0.00,0.00,0.00,2025-2-4,20:33:7
-0.74,0.67,9.82,0.00,0.00,-0.00,2025-2-4,20:33:7
-0.57,0.90,9.69,0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.61,0.82,9.86,-0.00,0.00,-0.00,2025-2-4,20:33:8
-0.61,1.01,9.65,-0.00,0.00,-0.00,2025-2-4,20:33:8
-0.57,0.67,9.88,-0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.67,0.59,9.82,0.00,-0.00,0.00,2025-2-4,20:33:8
-0.61,0.72,9.63,-0.00,0.00,-0.00,2025-2-4,20:33:8
-0.53,0.74,9.73,0.00,0.00,0.00,2025-2-4,20:33:8
-0.57,0.90,9.61,-0.00,0.00,0.00,2025-2-4,20:33:8
-0.57,0.72,9.69,0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.61,0.86,9.65,-0.00,0.00,-0.00,2025-2-4,20:33:8
-0.61,0.82,9.73,0.00,-0.00,0.00,2025-2-4,20:33:8
-0.57,0.74,9.52,-0.00,0.00,-0.00,2025-2-4,20:33:8
-0.76,0.74,9.77,0.00,-0.01,0.00,2025-2-4,20:33:8
-0.61,0.78,9.75,-0.00,-0.00,0.00,2025-2-4,20:33:8
-0.55,1.03,9.61,0.00,0.00,-0.00,2025-2-4,20:33:8
-0.57,0.82,9.59,-0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.61,0.86,9.67,0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.65,0.82,9.56,0.00,0.00,-0.00,2025-2-4,20:33:8
-0.74,0.70,9.86,0.00,0.00,-0.00,2025-2-4,20:33:8
-0.57,0.82,9.69,-0.00,0.00,-0.00,2025-2-4,20:33:8
-0.57,0.74,9.73,-0.01,0.00,-0.00,2025-2-4,20:33:8
-0.67,0.76,9.81,0.00,0.00,-0.00,2025-2-4,20:33:8
-0.53,0.91,9.61,-0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.63,0.65,9.65,0.00,0.00,-0.00,2025-2-4,20:33:8
-0.82,0.88,9.65,-0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.65,0.76,9.86,-0.00,0.00,-0.00,2025-2-4,20:33:8
-0.65,0.88,9.67,-0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.57,0.80,9.67,0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.51,0.88,9.58,-0.00,-0.00,-0.00,2025-2-4,20:33:8
-0.84,0.78,9.88,0.00,0.00,0.00,2025-2-4,20:33:9
-0.45,0.82,9.54,-0.00,0.00,-0.00,2025-2-4,20:33:9
-0.59,0.68,9.84,0.00,-0.00,-0.00,2025-2-4,20:33:9
-0.65,0.88,9.56,-0.01,-0.00,-0.00,2025-2-4,20:33:9
-0.78,0.67,9.88,0.00,0.00,-0.00,2025-2-4,20:33:9
-0.57,0.99,9.54,0.00,0.01,-0.01,2025-2-4,20:33:9
-0.68,0.80,9.77,-0.01,-0.00,0.00,2025-2-4,20:33:9
-0.72,0.86,9.75,0.00,-0.00,0.00,2025-2-4,20:33:9
-0.67,0.80,9.61,0.00,-0.00,0.00,2025-2-4,20:33:9
-0.65,0.82,9.79,0.00,-0.00,-0.00,2025-2-4,20:33:9
-0.72,0.88,9.59,-0.00,-0.00,0.00,2025-2-4,20:33:9
-0.78,0.67,9.75,0.00,-0.00,0.00,2025-2-4,20:33:9
-0.47,0.90,9.52,0.00,-0.00,0.00,2025-2-4,20:33:9
-0.55,0.95,9.77,0.00,-0.00,0.00,2025-2-4,20:33:9
-0.59,0.78,9.56,-0.00,-0.01,0.00,2025-2-4,20:33:9
-0.76,0.80,9.75,0.00,-0.00,-0.00,2025-2-4,20:33:9
-0.65,0.91,9.54,0.00,-0.00,0.00,2025-2-4,20:33:9
-0.65,0.72,9.90,0.01,-0.00,0.00,2025-2-4,20:33:9
-0.47,0.80,9.65,-0.00,0.00,-0.01,2025-2-4,20:33:9
-0.55,0.78,9.79,0.01,-0.00,-0.00,2025-2-4,20:33:9
-0.67,0.90,9.61,0.00,0.00,-0.00,2025-2-4,20:33:9
-0.44,0.82,9.67,0.01,-0.00,0.00,2025-2-4,20:33:9
-0.67,0.80,9.82,0.00,0.00,-0.00,2025-2-4,20:33:9
-0.55,0.67,9.61,0.00,-0.00,0.00,2025-2-4,20:33:9
-0.74,0.72,9.79,-0.00,0.00,-0.00,2025-2-4,20:33:9
-0.57,0.88,9.54,-0.00,-0.00,-0.00,2025-2-4,20:33:9
-0.76,0.68,9.94,-0.00,0.00,-0.00,2025-2-4,20:33:9
-0.53,0.86,9.61,0.00,-0.01,0.00,2025-2-4,20:33:9
-0.70,0.86,9.65,-0.00,-0.01,0.00,2025-2-4,20:33:9
-0.61,0.70,9.69,0.00,-0.01,0.00,2025-2-4,20:33:10
-0.57,0.74,9.86,-0.00,0.00,-0.00,2025-2-4,20:33:10
-0.53,0.93,9.52,0.00,0.00,-0.00,2025-2-4,20:33:10
-0.72,0.65,9.84,-0.00,0.00,0.00,2025-2-4,20:33:10
-0.57,0.84,9.65,0.00,0.00,-0.00,2025-2-4,20:33:10
-0.55,0.74,9.71,0.00,-0.00,-0.00,2025-2-4,20:33:10
-0.70,0.78,9.79,0.00,-0.01,0.00,2025-2-4,20:33:10
-0.49,0.82,9.58,-0.00,0.00,-0.00,2025-2-4,20:33:10
-0.78,0.76,9.81,0.00,-0.01,0.00,2025-2-4,20:33:10
-0.53,0.78,9.61,-0.00,0.00,-0.00,2025-2-4,20:33:10
-0.76,0.67,9.82,0.01,-0.00,-0.00,2025-2-4,20:33:10
-0.65,0.78,9.44,-0.00,0.00,-0.00,2025-2-4,20:33:10
-0.78,0.80,9.82,0.00,-0.01,0.00,2025-2-4,20:33:10
-0.53,0.84,9.52,-0.00,0.00,-0.00,2025-2-4,20:33:10
-0.74,0.72,9.84,0.01,-0.01,-0.00,2025-2-4,20:33:10
-0.61,0.78,9.65,-0.00,-0.00,-0.00,2025-2-4,20:33:10
-0.72,0.88,9.84,0.00,-0.00,0.00,2025-2-4,20:33:10
-0.55,0.80,9.44,-0.00,0.00,-0.00,2025-2-4,20:33:10
-0.80,0.68,9.88,-0.00,-0.00,-0.00,2025-2-4,20:33:10
-0.55,0.80,9.63,-0.00,-0.00,0.00,2025-2-4,20:33:10
-0.68,0.80,9.61,-0.01,0.00,-0.00,2025-2-4,20:33:10
-0.65,0.91,9.69,0.00,0.00,-0.00,2025-2-4,20:33:10
-0.72,0.82,9.67,-0.01,0.00,-0.00,2025-2-4,20:33:10
-0.65,0.68,9.69,0.00,-0.01,0.00,2025-2-4,20:33:10
-0.55,0.72,9.73,-0.01,-0.00,-0.00,2025-2-4,20:33:10
-0.65,0.78,9.79,-0.00,0.00,-0.00,2025-2-4,20:33:10
-0.47,0.72,9.54,-0.01,0.00,-0.00,2025-2-4,20:33:10
-0.78,0.76,9.86,0.00,-0.00,-0.00,2025-2-4,20:33:10
-0.59,0.86,9.69,-0.01,0.00,-0.00,2025-2-4,20:33:10
-0.74,0.82,9.65,0.00,-0.00,0.00,2025-2-4,20:33:11
-0.45,0.90,9.52,-0.01,0.00,-0.00,2025-2-4,20:33:11
-0.61,0.80,9.81,0.00,0.00,0.00,2025-2-4,20:33:11
-0.59,0.80,9.50,-0.01,0.00,-0.00,2025-2-4,20:33:11
-0.61,0.72,9.84,0.00,-0.00,0.00,2025-2-4,20:33:11
-0.47,0.76,9.59,-0.01,0.00,-0.00,2025-2-4,20:33:11
-0.78,0.84,9.88,0.00,-0.00,-0.00,2025-2-4,20:33:11
-0.49,0.78,9.59,-0.01,0.00,-0.00,2025-2-4,20:33:11
-0.61,0.67,9.88,0.00,-0.00,0.00,2025-2-4,20:33:11
-0.61,0.78,9.63,0.00,-0.00,0.00,2025-2-4,20:33:11
-0.78,0.74,9.82,0.00,-0.00,0.00,2025-2-4,20:33:11
-0.57,0.80,9.63,-0.00,-0.01,-0.00,2025-2-4,20:33:11
-0.65,0.74,9.67,0.00,-0.00,-0.00,2025-2-4,20:33:11
-0.68,0.67,9.75,0.00,0.00,0.00,2025-2-4,20:33:11
-0.51,0.72,9.65,0.00,-0.00,-0.00,2025-2-4,20:33:11
-0.63,0.68,9.81,0.00,0.00,0.00,2025-2-4,20:33:11
-0.55,0.82,9.61,0.00,0.00,-0.00,2025-2-4,20:33:11
-0.63,0.74,9.75,0.00,0.00,0.00,2025-2-4,20:33:11
-0.55,0.86,9.61,0.00,-0.00,0.00,2025-2-4,20:33:11
-0.59,0.97,9.65,0.00,-0.00,0.00,2025-2-4,20:33:11
-0.42,1.01,9.36,-0.00,0.00,-0.00,2025-2-4,20:33:11
-0.80,0.76,9.63,0.02,0.01,-0.00,2025-2-4,20:33:11
-0.55,0.88,9.54,-0.01,-0.01,0.00,2025-2-4,20:33:11
-0.59,0.67,9.90,-0.00,-0.02,0.00,2025-2-4,20:33:11
-0.68,0.78,9.69,-0.00,0.01,-0.00,2025-2-4,20:33:11
-0.57,0.74,9.82,0.00,-0.00,-0.00,2025-2-4,20:33:11
-0.70,0.86,9.56,-0.00,0.01,-0.00,2025-2-4,20:33:11
-0.68,0.68,9.84,0.00,-0.00,-0.00,2025-2-4,20:33:11
-0.61,0.88,9.77,-0.00,-0.00,-0.00,2025-2-4,20:33:11
-0.63,0.68,9.69,-0.01,-0.00,-0.00,2025-2-4,20:33:12
-0.67,0.67,9.82,-0.00,0.00,-0.00,2025-2-4,20:33:12
-0.72,0.82,9.59,-0.01,0.01,-0.00,2025-2-4,20:33:12
-0.65,0.95,9.77,0.01,0.01,-0.00,2025-2-4,20:33:12
-0.51,0.86,9.61,-0.01,0.00,-0.00,2025-2-4,20:33:12
-0.72,0.80,9.65,0.00,0.00,-0.00,2025-2-4,20:33:12
-0.55,0.82,9.54,-0.01,-0.00,-0.00,2025-2-4,20:33:12
-0.68,0.93,9.81,-0.00,-0.00,-0.00,2025-2-4,20:33:12
-0.55,0.84,9.69,-0.00,0.00,-0.00,2025-2-4,20:33:12
-0.63,0.80,9.86,-0.00,0.00,-0.00,2025-2-4,20:33:12
-0.51,0.84,9.67,-0.00,0.01,-0.00,2025-2-4,20:33:12
-0.82,0.74,9.86,-0.00,-0.01,0.00,2025-2-4,20:33:12
-0.53,0.76,9.44,0.01,-0.00,0.00,2025-2-4,20:33:12
-0.74,0.76,9.81,-0.01,0.00,-0.00,2025-2-4,20:33:12
-0.57,0.91,9.71,0.00,0.00,0.00,2025-2-4,20:33:12
-0.65,0.76,9.90,-0.01,0.00,-0.00,2025-2-4,20:33:12
-0.45,0.86,9.50,0.00,-0.00,-0.00,2025-2-4,20:33:12
-0.76,0.51,9.92,-0.00,0.01,-0.01,2025-2-4,20:33:12
-0.59,0.76,9.65,0.00,-0.00,0.00,2025-2-4,20:33:12
-0.61,0.68,9.67,0.00,0.01,-0.01,2025-2-4,20:33:12
-0.65,0.72,9.73,0.00,-0.01,0.00,2025-2-4,20:33:12
-0.45,0.93,9.50,-0.01,-0.00,-0.00,2025-2-4,20:33:12
-0.72,0.74,9.81,0.00,0.00,-0.00,2025-2-4,20:33:12
-0.55,0.90,9.58,-0.00,0.00,-0.00,2025-2-4,20:33:12
-0.61,0.88,9.69,0.00,0.00,-0.00,2025-2-4,20:33:12
-0.57,0.63,9.69,-0.01,-0.00,-0.00,2025-2-4,20:33:12
-0.59,0.82,9.81,-0.00,-0.00,-0.00,2025-2-4,20:33:12
-0.68,0.82,9.75,-0.01,-0.00,-0.00,2025-2-4,20:33:12
-0.59,0.82,9.75,0.00,0.00,-0.00,2025-2-4,20:33:12
-0.51,0.74,9.56,-0.00,0.00,-0.00,2025-2-4,20:33:13
-0.78,0.74,9.73,0.00,-0.00,0.00,2025-2-4,20:33:13
-0.55,0.80,9.50,-0.00,0.00,-0.00,2025-2-4,20:33:13
-0.74,0.86,9.75,0.00,-0.00,0.00,2025-2-4,20:33:13
-0.45,0.68,9.46,0.00,-0.00,0.00,2025-2-4,20:33:13
-0.67,0.61,9.84,0.00,-0.00,0.00,2025-2-4,20:33:13
-0.44,1.03,9.58,0.00,-0.00,0.00,2025-2-4,20:33:13
-0.74,0.68,9.82,0.00,-0.00,-0.00,2025-2-4,20:33:13
-0.65,0.72,9.61,0.00,-0.00,0.00,2025-2-4,20:33:13
-0.55,0.78,9.63,-0.00,-0.00,-0.00,2025-2-4,20:33:13
-0.67,0.86,9.67,0.01,0.00,0.00,2025-2-4,20:33:13
-0.67,0.78,9.71,0.00,-0.00,0.00,2025-2-4,20:33:13
-0.68,0.82,9.75,0.00,-0.00,-0.00,2025-2-4,20:33:13
-0.49,0.80,9.69,-0.01,-0.00,-0.00,2025-2-4,20:33:13
-0.51,0.76,9.61,0.00,0.00,0.00,2025-2-4,20:33:13
-0.57,0.78,9.58,-0.01,0.00,-0.00,2025-2-4,20:33:13
-0.61,0.82,9.75,-0.00,-0.00,-0.00,2025-2-4,20:33:13
-0.61,0.72,9.63,-0.01,0.00,-0.00,2025-2-4,20:33:13
-0.51,0.80,9.67,0.00,0.00,0.00,2025-2-4,20:33:13
-0.59,0.80,9.56,-0.00,0.00,-0.00,2025-2-4,20:33:13
-0.74,0.88,9.71,-0.00,-0.00,-0.00,2025-2-4,20:33:13
-0.55,0.82,9.50,-0.01,-0.00,-0.00,2025-2-4,20:33:13
-0.68,0.74,9.79,0.00,-0.00,-0.00,2025-2-4,20:33:13
-0.53,0.88,9.52,-0.00,0.00,-0.00,2025-2-4,20:33:13
-0.68,0.84,9.77,0.00,-0.00,-0.00,2025-2-4,20:33:13
-0.65,0.72,9.63,-0.01,-0.00,-0.00,2025-2-4,20:33:13
-0.74,0.74,9.77,0.00,0.00,0.00,2025-2-4,20:33:13
-0.45,0.88,9.42,-0.00,0.00,-0.00,2025-2-4,20:33:13
-0.63,0.68,9.69,0.00,0.00,0.00,2025-2-4,20:33:13
-0.57,0.91,9.52,-0.00,0.00,-0.00,2025-2-4,20:33:14
-0.74,0.67,9.82,0.00,-0.01,0.00,2025-2-4,20:33:14
-0.55,0.80,9.58,-0.00,0.00,-0.00,2025-2-4,20:33:14
-0.63,0.67,9.67,0.00,-0.00,-0.00,2025-2-4,20:33:14
-0.61,0.78,9.58,-0.00,-0.00,-0.00,2025-2-4,20:33:14
-0.57,0.78,9.77,0.00,0.00,-0.00,2025-2-4,20:33:14
-0.61,0.74,9.63,0.00,0.00,-0.00,2025-2-4,20:33:14
-0.57,0.88,9.61,0.00,0.00,-0.00,2025-2-4,20:33:14
-0.53,0.82,9.59,-0.00,-0.00,0.00,2025-2-4,20:33:14
-0.76,0.76,9.75,0.01,0.00,-0.00,2025-2-4,20:33:14
-0.59,0.84,9.67,-0.00,-0.01,0.00,2025-2-4,20:33:14
-0.55,0.74,9.81,0.00,-0.01,-0.00,2025-2-4,20:33:14
-0.30,0.68,9.50,0.00,0.00,-0.00,2025-2-4,20:33:14
-0.65,0.78,9.67,-0.00,-0.01,0.00,2025-2-4,20:33:14
-0.78,0.72,9.79,0.01,0.00,-0.00,2025-2-4,20:33:14
-0.53,0.93,9.69,0.00,0.00,-0.00,2025-2-4,20:33:14
-0.45,0.68,9.67,-0.02,-0.02,0.00,2025-2-4,20:33:14
-0.59,0.86,9.56,0.01,-0.00,0.00,2025-2-4,20:33:14
-0.61,0.76,9.61,-0.01,-0.00,-0.00,2025-2-4,20:33:14
-0.65,0.91,9.61,0.00,-0.00,0.00,2025-2-4,20:33:14
-0.65,0.74,9.73,-0.00,-0.00,-0.00,2025-2-4,20:33:14
-0.59,0.93,9.67,-0.00,0.00,-0.00,2025-2-4,20:33:14
-0.59,0.93,9.69,-0.00,-0.00,-0.00,2025-2-4,20:33:14
-0.65,0.78,9.59,-0.01,-0.00,-0.00,2025-2-4,20:33:14
-0.61,0.82,9.67,0.00,0.00,-0.00,2025-2-4,20:33:14
-0.59,0.67,9.67,0.00,-0.00,-0.00,2025-2-4,20:33:14
-0.65,0.82,9.82,0.00,-0.00,0.00,2025-2-4,20:33:14
-0.53,0.90,9.59,0.00,-0.01,-0.00,2025-2-4,20:33:14
-0.76,0.74,9.86,-0.00,-0.00,-0.00,2025-2-4,20:33:14
-0.53,0.82,9.61,-0.00,0.00,-0.00,2025-2-4,20:33:15
-0.51,0.67,9.77,0.00,0.01,-0.00,2025-2-4,20:33:15
-0.82,0.88,9.75,0.01,0.00,-0.00,2025-2-4,20:33:15
-0.55,0.82,9.73,-0.01,-0.01,0.00,2025-2-4,20:33:15
-0.55,0.65,9.84,0.00,-0.01,-0.00,2025-2-4,20:33:15
-0.51,0.88,9.69,-0.01,0.00,-0.00,2025-2-4,20:33:15
-0.63,0.70,9.73,0.00,0.01,-0.00,2025-2-4,20:33:15
-0.74,0.90,9.61,-0.00,0.00,0.00,2025-2-4,20:33:15
-0.51,0.57,9.73,0.00,-0.00,-0.00,2025-2-4,20:33:15
-0.55,0.97,9.61,-0.00,0.00,-0.00,2025-2-4,20:33:15
-0.57,0.82,9.77,-0.00,-0.00,-0.00,2025-2-4,20:33:15
-0.47,0.80,9.54,-0.00,0.00,-0.00,2025-2-4,20:33:15
-0.74,0.82,9.79,-0.00,-0.00,0.00,2025-2-4,20:33:15
-0.68,0.82,9.69,-0.00,0.00,-0.00,2025-2-4,20:33:15
-0.74,0.82,9.79,-0.01,-0.00,-0.00,2025-2-4,20:33:15
-0.59,0.86,9.54,-0.01,-0.00,-0.00,2025-2-4,20:33:15
-0.67,0.74,9.77,0.00,0.00,-0.00,2025-2-4,20:33:15
-0.55,0.78,9.67,-0.00,0.00,0.00,2025-2-4,20:33:15
-0.70,0.88,9.82,0.00,-0.00,-0.00,2025-2-4,20:33:15
-0.53,0.74,9.54,-0.00,-0.00,-0.00,2025-2-4,20:33:15
-0.65,0.82,9.84,0.00,-0.00,-0.00,2025-2-4,20:33:15
-0.65,0.82,9.61,0.00,0.00,-0.00,2025-2-4,20:33:15
-0.68,0.57,9.82,-0.00,-0.00,0.00,2025-2-4,20:33:15
-0.53,0.78,9.61,0.00,-0.01,0.00,2025-2-4,20:33:15
-0.76,0.95,9.67,-0.00,-0.00,0.00,2025-2-4,20:33:15
-0.68,0.68,9.84,0.01,-0.00,-0.00,2025-2-4,20:33:15
-0.55,0.84,9.46,-0.00,0.01,-0.00,2025-2-4,20:33:15
-0.74,0.76,9.82,0.00,-0.00,0.00,2025-2-4,20:33:15
-0.51,0.80,9.59,0.00,-0.00,0.00,2025-2-4,20:33:15
-0.53,0.86,9.75,0.00,0.00,0.00,2025-2-4,20:33:16
-0.59,0.68,9.65,-0.01,0.00,0.00,2025-2-4,20:33:16
-0.78,0.90,9.84,0.00,-0.01,-0.00,2025-2-4,20:33:16
-0.65,0.68,9.52,-0.01,0.01,-0.00,2025-2-4,20:33:16
-0.76,0.74,9.82,0.01,-0.00,0.00,2025-2-4,20:33:16
-0.55,0.91,9.52,-0.01,0.00,-0.00,2025-2-4,20:33:16
-0.78,0.78,9.77,-0.00,0.00,-0.00,2025-2-4,20:33:16
-0.65,0.84,9.61,-0.00,0.00,-0.00,2025-2-4,20:33:16
-0.63,0.99,9.56,-0.01,0.00,-0.00,2025-2-4,20:33:16
-0.72,0.86,9.58,-0.00,0.00,-0.01,2025-2-4,20:33:16
-0.61,0.82,9.69,-0.00,0.00,-0.00,2025-2-4,20:33:16
-0.61,0.78,9.84,-0.00,0.01,-0.00,2025-2-4,20:33:16
-0.65,0.84,9.58,-0.01,-0.00,-0.00,2025-2-4,20:33:16
-0.63,0.76,9.82,-0.01,0.00,-0.01,2025-2-4,20:33:16
-0.51,0.82,9.59,-0.01,0.01,-0.00,2025-2-4,20:33:16
-0.74,0.78,9.84,0.00,0.00,-0.00,2025-2-4,20:33:16
-0.55,0.82,9.54,-0.01,0.00,-0.00,2025-2-4,20:33:16
-0.68,0.90,9.73,-0.00,-0.00,0.00,2025-2-4,20:33:16
-0.49,0.74,9.61,-0.01,-0.00,-0.00,2025-2-4,20:33:16
-0.61,0.74,9.77,-0.00,-0.00,0.00,2025-2-4,20:33:16
-0.53,0.76,9.71,-0.01,-0.00,-0.00,2025-2-4,20:33:16
-0.67,0.84,9.67,0.00,-0.00,-0.00,2025-2-4,20:33:16
-0.47,0.74,9.61,-0.01,0.00,-0.00,2025-2-4,20:33:16
-0.82,0.72,9.79,0.00,0.00,-0.00,2025-2-4,20:33:16
-0.47,0.74,9.50,-0.00,0.00,-0.00,2025-2-4,20:33:16
-0.70,0.93,9.82,0.00,-0.00,-0.00,2025-2-4,20:33:16
-0.74,0.86,9.63,-0.01,0.00,-0.00,2025-2-4,20:33:16
-0.65,0.76,9.61,0.00,-0.00,0.00,2025-2-4,20:33:16
-0.67,0.68,9.56,-0.01,0.00,-0.01,2025-2-4,20:33:16
-0.59,0.82,9.69,0.00,0.00,-0.00,2025-2-4,20:33:17
-0.70,0.86,9.79,0.00,0.00,0.00,2025-2-4,20:33:17
-0.74,0.93,9.52,0.00,-0.00,-0.00,2025-2-4,20:33:17
-0.47,0.80,9.79,-0.00,-0.00,0.00,2025-2-4,20:33:17
